target,num_characters,num_words,text
0,107,26,depend on qualiti if you want the type i sent boy fade glori then about if you want ralph mayb 2
0,35,9,pleas dont say like that hi hi hi
0,60,13,ya but it cant display intern sub so i got ta extract them
0,32,6,yeah probabl earlier than that
1,149,26,you are a winner or guarante caller prize thi is our final attempt to contact you to claim call 09071517866 now 150ppmpobox10183bhamb64x
0,104,28,my si is catch e show in e afternoon so i not watch w her so c u wan 2 watch today or tmr lor
0,96,22,i am think of go down to reg for pract lesson flung my advanc haha wat time u go
0,30,8,you dont know you jabo me abi
0,154,39,i use to it i just hope my agent do drop me sinc i onli book a few thing thi year thi whole me in boston them in nyc wa an experi
0,28,6,i dont want to hear anyth
0,145,43,she said do u mind if i go into the bedroom for a minut ok i sed in a sexi mood she came out 5 minut latr wid a cake n my wife
0,129,28,derp which is wors a dude who alway want to parti or a dude who file a complaint about the three drug abus he live with
0,42,11,where is it is there ani open for mca
0,47,12,sinc when which side ani fever ani vomitin
0,144,28,somewher out there beneath the pale moon light someon think in of u some where out there where dream come true goodnit amp sweet dream
0,87,22,u r the most beauti girl ive ever seen u r my babi come and c me in the common room
0,145,29,happi valentin day i know it earli but i have hundr of handsom and beauti to wish so i thought to finish off aunti and uncl 1st
0,46,12,how do you guy go to see movi on your side
0,54,14,oh oh wast den muz chiong on sat n sun liao
1,156,29,today voda number end 7548 are select to receiv a 350 award if you have a match pleas call 08712300220 quot claim code 4041 standard rate app
0,89,22,good do you think you could send me some pix i would love to see your top and bottom
0,27,6,i want to go to perumbavoor
1,100,21,free msg get gnarl barkley crazi rington total free just repli go to thi messag right now
0,50,10,sorri sir i will call you tomorrow
0,135,34,final it ha happen aftr decad beer is now cheaper than petrol the gover expect us to drink but do drive
0,143,31,have you heard about that job i go to that wildlif talk again tonight if u want2com it that2worzel and a wizzl or whatev it is
0,83,22,i thk ü got ta go home by urself co i b go out shop 4 my fren present
1,135,26,you can donat to unicef asian tsunami disast support fund by text donat to 864233 will be ad to your next bill
0,202,42,fwiw the reason i onli around when it time to smoke is that becaus of ga i can onli afford to be around when someon tell me to be and that appar onli happen when somebodi want to light up
0,46,11,2mro i am not come to gym machan goodnight
1,149,28,do you want 750 anytim ani network min 150 text and a new video phone for onli five pound per week call 08002888812 or repli for deliveri tomorrow
0,27,7,are you at work right now
0,36,10,oh k after that placement there ah
0,23,7,your dad is back in ph
0,60,16,k must book a not huh so go for yoga basic on sunday
0,46,13,k can i pick up anoth 8th when you done
0,75,18,you are come home between class right i need to work out and shower
1,130,28,your account ha been credit with 500 free text messag to activ just txt the word credit to no 80488 t cs
1,138,29,thank 4 your continu support your question thi week will enter u in2 our draw 4 cash name the new us presid txt an to 80082
0,31,8,no object my bf not come
0,84,21,baaaaab i misss youuuuu where are you i have to go and teach my class at 5
0,22,4,just get back home
0,71,15,i alex nichol from middl school and it turn out he deal
0,136,28,i got anoth job the one at the hospit do data analysi or someth start on monday not sure when my thesi will got finish
0,57,16,ü got wat to buy tell us then ü no need to come in again
0,212,48,do u konw waht is rael friendship im gving yuo an exmpel jsut ese tih msg evrey splle of tih msg is wrnog bt sitll yuo can ra it wihtuot ayn mitsak goodnight amp have a nice sleep sweet dream
0,40,8,armand say get your ass over to epsilon
0,33,8,sorri i call later in meet
0,30,13,hi test on lt gt rd
0,29,4,that necessarili respect
0,103,23,i want to tell you how bad i feel that basic the onli time i text you late are when i need drug
0,57,18,i wil be there with in lt gt minut got ani space
0,102,26,aiyo her lesson so earli i still sleepin haha oki u go home liao den confirm w me lor
1,140,32,22 day to kick off for euro2004 u will be kept up to date with the latest news and result daili to be remov send get txt stop to 83222
0,43,9,im on gloucesterroad what are uup to later
0,37,10,hm good morn headach anyon
0,44,11,are you go to write ccna exam thi week
1,126,24,urgent your mobil number ha been award with a bonu caller prize call 09058095201 from land line valid 12hr onli
0,36,8,tht wat wright brother did to fli
0,65,12,would me smoke you out help us work through thi difficult time
0,121,31,oh rite well im with my best mate pete who i went out with 4 a now were 2geva again it been longer than a week
0,32,5,have good crickit mind
0,15,3,anyth lar
0,34,7,ya just tell abt tht incid
0,71,17,how are you do how the queen are you go for the royal wed
0,57,17,hey i almost forgot happi babe i love ya
0,86,23,carlo is down but i have to pick it up from him so i swing by usf in a littl bit
0,39,14,gim me a few wa lt gt minut ago
0,41,11,same as kalli dismissi in 2nd test
0,63,17,if you not in my car in an hour and a half i go apeshit
1,145,28,do you want a new video handset 750 anytim ani network min half price line rental camcord repli or call 08000930705 for deliveri tomorrow
0,40,13,sure i see if i can come by in a bit
0,68,13,great p diddi is my neighbor and come for toothpast everi morn
0,133,31,no sir that whi i had an trip on the bu last week have anoth audit next wednesday but i think i might drive thi time
0,25,4,ju finish avatar nigro
0,157,35,god creat gap btwn ur finger so dat sum1 vri special will fill those gap by hold ur hand now plz dont ask y he creat so much gap between leg
0,27,7,enjoy ur life good night
0,39,9,have you laid your airtel line to rest
0,115,26,he fuck chicken out he messag me he would be late and woould buzz me and then i did hear a word from him
0,66,20,if you are here in the next lt gt hour imma flip my shit
0,44,12,still work go on it is veri small hous
0,24,5,app class varaya elaya
0,60,17,baaaaaaaab wake up i miss you i crave you i need you
0,73,18,ok both our day so what are you make for dinner tonit am i invit
0,72,17,nooooooo i gon na be bore to death all day cabl and internet outag
0,31,8,i am wait for your call sir
0,158,31,beauti truth against graviti read care our heart feel light when someon is in it but it feel veri heavi when someon leav it goodmorn
0,45,12,i am home babe are you still up
0,157,34,you might want to pull out more just in case and just plan on not spend it if you can i do have much confid in derek and taylor money manag
0,85,19,ye amma life take lot of turn you can onli sit and tri to hold the steer
1,143,29,dear voucher holder 2 claim thi week offer at your pc go to http ts cs stop text txt stop to 80062
0,29,8,on a tuesday night r u 4 real
0,47,9,sday onli train we start today
0,50,12,hope you are feel great pl fill me in abiola
0,116,29,hmm dunno leh mayb a bag 4 goigng out dat is not too small or ju anyth except perfum smth dat i can keep
0,23,7,so april cant wait
1,152,33,free unlimit hardcor porn direct 2 your mobil txt porn to 69200 get free access for 24 hr then chrgd 50p per day txt stop 2exit thi msg is free
0,27,7,send me yetti number pl
0,45,11,the wine is flow and i i have never
0,148,33,ok darlin i supos it wa ok i just worri too have to do some film stuff my mate and then have to babysit again but you can call me
0,3,2,
1,133,27,u are subscrib to the best mobil content servic in the uk for per ten day until you send stop to helplin 08706091795
0,71,19,ok now i am in bu if i come soon i will come otherwis tomorrow
0,17,5,10 min later k
0,154,36,by march end i should be readi but will call you for sure the problem is that my capit never complet how far with you how work and the ladi
0,96,28,i ok wif it co i like 2 tri new thing but i scare u dun like mah co u said not too loud
0,71,19,up to ü ü wan come then come lor but i din c ani stripe skirt
0,70,15,i in insid offic still fill know when they leav me
0,63,16,no need to ke qi ü too bore izzit y suddenli thk of thi
0,72,15,finish alreadi yar they keep say i mushi i so embarrass ok
0,136,30,hi neva worri bout da truth coz the truth will lead me 2 ur heart the least a uniqu person like u deserv sleep tight or morn
0,48,12,aiyah u did ok alreadi lar e nydc at wheellock
0,154,41,lol i wa gon na last month i cash some in but i left lt gt just in case i wa collect more dure the week caus they announc it on the blog
0,80,19,nope but i go home now then go pump petrol lor like go 2 rain soon
0,8,3,u too
0,29,9,i wont so wat wit the guy
0,62,15,cheer lou yeah wa a goodnit shame u neva came c ya gailxx
0,127,30,what i told befor i tell stupid hear after i wont tell anyth to you you dad call to my brother and spoken not with me
0,41,11,no da i am happi that we sit togeth na
0,33,9,anyth lor juz both of us lor
0,33,8,long time you rememb me today
0,31,10,ju an me lar u noe later
0,152,33,hello handsom are you find that job not be lazi work toward get back that net for mummi where my boytoy now doe he miss me
0,86,20,sound like a plan cardiff is still here and still cold i sit on the radiat
0,28,8,love you aathi love u lot
0,63,15,dunno leh cant rememb mayb lor so wat time r we meet tmr
0,31,10,all e best 4 ur drive tmr
0,47,11,men like shorter ladi gaze up into hi eye
1,147,25,pleas call our custom servic repres on freephon 0808 145 4742 between as you have won a guarante cash or prize
