,target,num_characters,num_words,text
1425,0,37,7,take some small dose tablet for fever
1426,0,61,13,oh u must have taken your real valentin out shop first
1427,0,72,18,just sent you an email to an address with incomm in it is that right
1428,0,93,25,will do you gon na be at blake all night i might be abl to get out of here a littl earli
1429,0,141,35,friendship is not a game to play it is not a word to say it start on march and end on may it is tomorrow yesterday today and e
1430,0,85,23,nice wait should you be text right now i not gon na pay your ticket ya know
1431,0,78,23,i watch lotr w my si di aft so u wan 2 meet me 4 dinner at nite a not
1432,0,33,7,whi you keep me away like thi
1433,0,90,21,i think it far more than that but find out check googl map for a place from your dorm
1434,0,147,34,my trip wa ok but quit tire lor uni start today but it ok 4 me co i not take ani modul but ju concentr on my final yr project
1435,0,33,7,have you alway been say welp
1436,0,32,8,i a guy browsin is compulsori
1437,0,149,27,puriti of friendship between two is not about smile after read the forward messag it about smile just by see the name gud evng musthu
1438,0,132,35,i should add that i do realli care and if you ca i can at least get thi dude to fuck off but hey your money if you want it
1439,0,154,39,hello lover how goe that new job are you there now are you happi do you think of me i wake my slave and send you a teas kiss from across the sea
1440,0,31,7,i told your number to gautham
1441,0,51,10,tell them no need to investig about me anywher
1442,0,18,5,ok i juz receiv
1443,0,172,38,cant believ i said so mani thing to you thi morn when all i realli want to say wa good morn i love you have a beauti morn see you in the librari later
1444,1,130,28,your account ha been credit with 500 free text messag to activ just txt the word credit to no 80488 t cs
1445,0,76,17,in the end she might still vomit but it okay not everyth will come out
1446,0,78,21,how are you with money as in to you money aint a thing how are you sha
1447,0,112,25,it ha everyth to do with the weather keep extra warm it a cold but noth seriou pl lot of vitamin c
1448,0,58,14,hey gal anyon of u go down to e drive centr tmr
1449,0,158,38,i alway on yahoo messeng now just send the messag to me and get it you may have to send it in the mobil mode sha but get it and will repli
1450,0,60,19,i put it on now it should be readi for lt time gt
1451,0,154,32,time n smile r the two crucial thing in our life sometim time make us to forget smile and sometim someon smile make us to forget time gud noon
1452,1,154,36,sm ac jsco energi is high but u may not know where 2channel it 2day ur leadership skill r strong psychic repli an end repli end jsco
1453,0,34,6,idp for linux system
1454,1,122,25,hot live fantasi call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a nation rate call
1455,0,26,9,don no da what you plan
1456,0,31,13,ill be there on lt gt ok
1457,0,26,8,oh my god i almost home
1458,0,64,12,total video convert free download type thi in googl search
1459,1,121,27,thank for the vote now sing along with the star with karaok on your mobil for a free link just repli with sing now
1460,0,56,9,sound like someth that someon test me would sayi
1461,0,148,36,when u love someon dont make them to love u as much as u do but love them so much that they dont want to be love by anyon except you gud nit
1462,0,90,22,pete is thi your phone still it jenni from colleg and are you up to now
1463,0,110,26,oop sorri just to check that you do mind pick me up tomo at half eight from station would that be ok
1464,0,458,102,hey sweet i wa wonder when you had a moment if you might come to me i want to send a file to someon but it wo go over yahoo for them becaus their connect suck rememb when you set up that page for me to go to and download the format disc could you tell me how to do that or do you know some other way to download big file becaus they can download stuff directli from the internet ani help would be great my prey teas kiss
1465,0,36,7,how the champ just leav glasgow
1466,0,28,10,k all the best congrat
1467,0,33,9,i wonder if you get thi text
1468,0,51,12,i need to come home and give you some good lovin
1469,1,157,31,our brand new mobil music servic is now live the free music player will arriv shortli just instal on your phone to brows content from the top artist
1470,0,45,11,shall i ask one thing if you dont mistak me
1471,0,37,7,check wid corect spele sarcasm
1472,1,158,30,urgent your mobil no wa award a bonu caller prize on thi is our 2nd attempt to contact you call box95qu bt nation rate
1473,0,39,9,are you angri with me what happen dear
1474,0,96,25,i thk u dun haf 2 hint in e forum alreadi lor co i told ron n darren is go 2 tell shuhui
1475,0,15,4,yup ok thanx
1476,0,29,9,hi ct employe how are you
1477,0,32,8,pl pl find out from aunt nike
1478,0,152,39,wow i love you sooo much you know i can bare stand it i wonder how your day goe and if you are well my love i think of you and miss you
1479,0,29,5,no scream mean shout
1480,0,36,9,hey what happen de are you alright
1481,0,54,10,should i have pick up a receipt or someth earlier
1482,0,29,6,i think chennai well settl
1483,0,47,15,oh dang i did mean o send that to you lol
1484,0,172,40,unfortun i just found out that we have to pick my sister up from the airport that even so do think i be go out at all we should tri to go out one of th
1485,0,32,8,horribl bf i now v hungri
1486,0,22,5,rememb on that day
1487,1,150,31,you have won a nokia 7250i thi is what you get when you win our free auction to take part send nokia to 86021 now
1488,0,91,23,how it feel your not my real valentin just my yo valentin even tho u hardli play
1489,0,53,11,all sound good finger make it difficult to type
1490,0,24,4,midnight at the earliest
1491,0,121,28,you not sure that i not tri to make xavier smoke becaus i do want to smoke after be told i smoke too much
1492,0,36,8,k come to nordstrom when you done
1493,0,212,48,do u konw waht is rael friendship im gving yuo an exmpel jsut ese tih msg evrey splle of tih msg is wrnog bt sitll yuo can ra it wihtuot ayn mitsak goodnight amp have a nice sleep sweet dream
1494,0,25,6,now press confer da
1495,1,156,33,hello from orang for 1 month free access to game news and sport plu 10 free text and 20 photo messag repli ye term appli
1496,0,59,12,after complet degre there is no use in join financ
1497,0,155,37,good afternoon my love ani job prospect are you miss me what do you do are you be lazi and bleak hmmm or happi and fill with my love
1498,0,37,8,shant disturb u anymor jia you
1499,0,79,20,bishan lar nearer no need buy so earli co if buy now i got ta park my car
1500,0,24,7,me i dont know again oh
1501,0,50,12,dude sux for snake he got old and raiden got buff
1502,0,75,18,he say hi and to get your ass back to south tampa prefer at a kegger
1503,0,41,12,in e msg ju now u said thank for gift
1504,0,8,3,u too
1505,0,36,9,ok how you dear did you call chechi
1506,0,31,10,yeah we do tote when u wan na
1507,0,73,16,ok i found di pierr cardin one which look normal cost 20 it on sale
1508,0,127,30,good sleep is about rhythm the person ha to establish a rhythm that the bodi will learn and use if you want to know more
1509,0,14,5,wat r u do
1510,0,97,25,messag from i am at truro hospit on ext you can phone me here as i have a phone by my side
1511,0,123,34,singl line with a big mean miss anyth 4 ur best life but do miss ur best life for anyth gud nyt
1512,0,92,21,just got some ga money ani chanc you and the gang want to go on a grand natur adventur
1513,0,63,14,dnt worri use ice piec in a cloth take 2 tablet
1514,0,58,13,dude just saw a park car with it sunroof pop up sux
1515,0,46,11,get readi to put on your excel sub face
1516,0,26,6,tmrw im finish 9 door
1517,0,143,50,the lt gt g that i saw a few day ago the guy want sell wifi onli for lt gt and with 3g for lt gt that whi i blank him
1518,0,29,9,i am late i will be there at
1519,0,31,7,whatev im pretti piss off
1520,0,37,9,i dont have that much imag in class
1521,0,63,18,no i got rumour that you go to buy apart in chennai
1522,0,33,4,near kalainar tv
1523,1,145,23,ur is current 500 pound to maxim ur now send go to 86688 onli cc 08718720201
1524,1,149,31,sm auction a brand new nokia 7250 is up 4 auction today auction is free 2 join take part txt nokia to 86021 now
1525,0,104,28,my si is catch e show in e afternoon so i not watch w her so c u wan 2 watch today or tmr lor
1526,0,58,16,sound gd haha can wah u yan jiu so fast liao
1527,0,62,18,no to be nosi i guess idk am i over react if i freak
1528,0,184,41,rememb all those whom i hurt dure day of satan impost in to pay a price so be destini keep me go and as u said pray that i get the mind to get over the same
1529,0,611,220,how to make a girl happi it not at all difficult to make girl happi u onli need to be a friend companion lover chef lt gt good listen lt gt organ lt gt good boyfriend lt gt veri clean lt gt sympathet lt gt athlet lt gt warm lt gt courag lt gt determin lt gt true lt gt depend lt gt intellig lt gt psychologist lt gt pest extermin lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniy pudunga venaam
1530,0,61,15,whi is that princess i bet the brotha are all chase you
1531,0,62,16,i shall book chez jule for half eight if that ok with you
1532,0,64,11,hhahhaahahah rofl wtf nig wa leonardo in your room or someth
1533,0,47,15,yep at derek hous now see you sunday lt 3
1534,0,92,28,it cool let me know befor it kick off around lt gt i be out and about all day
1535,0,338,79,i wa wonder if it would be okay for you to call uncl john and let him know that thing are not the same in nigeria as they r here that lt gt dollar is 2year sent and that you know it a strain but i plan to pay back everi dime he give everi dime so for me to expect anyth from you is not practic someth like that
1536,0,86,15,there are no other charg after transfer charg and you can withdraw anyhow you like
1537,0,159,36,dont search love let love find that whi it call fall in love bcoz u dont forc yourself u just fall and u know there is smeon to hold u bslvyl
1538,0,30,9,at let go to bill miller
1539,0,105,30,i love you you set my soul on fire it is not just a spark but it is a flame a big rawr flame xoxo
1540,0,148,43,somewhr someon is sure made 4 and god ha decid a perfect time to make u meet dat person till den enjoy ur crush
1541,0,30,8,that my honeymoon outfit
1542,0,52,10,will it help if we propos go back again tomorrow
1543,1,136,23,privat your 2003 account statement for show 800 point call 08719899230 identifi code 41685 expir
1544,0,152,35,never blame a day in ur life good day give u happi bad day give u experi both are essenti in life all are god bless good morn
1545,0,43,9,pl confirm the time to collect the chequ
1546,1,145,31,as a regist subscrib yr draw 4 a gift voucher will b enter on receipt of a correct an when are the next olymp txt an to 80062
1547,1,143,27,urgent your mobil number ha been award with a prize guarante call 09061790121 from land line claim valid 12hr onli 150ppm
1548,0,35,9,daddi will take good care of you
1549,0,47,11,yeah probabl i still got ta check out with leo
1550,0,25,5,ani other special
1551,0,127,28,carlo is take hi sweet time as usual so let me know when you and patti are to smoke and i tell him to haul ass
