target,num_characters,num_words,text
0,51,13,roger that we re probabl go to rem in about 20
0,71,19,now onli i reach home i am veri tire now i will come tomorro
0,58,14,awesom think we can get an 8th at usf some time tonight
0,159,33,look like u wil b get a headstart im leav here bout but if u r desper for my compani i could head in were goin to meet in rummer
0,33,6,ofcours i also upload some song
0,30,8,no problem how are you do
0,34,10,hey check it da i have list da
0,42,11,orh i tot u say she now still dun believ
0,61,15,nah i do think he goe to usf he live around here though
0,30,6,lol your alway so convinc
0,46,12,ok then u tell me wat time u come later lor
0,113,26,hey do forget you are mine for me my possess my properti mmm childish smile
0,91,21,hello they are go to the villag pub at 8 so either come here or there accordingli ok
0,74,20,he just gon na worri for noth and he wo give you money it no use
0,17,4,eatin my lunch
1,155,25,dear 0776xxxxxxx u been invit to xchat thi is our final attempt to contact u txt chat to 86688 ldn 18yr
0,35,9,don know i msg him recent
0,76,18,if you text on your way to cup stop that should work and that should be bu
0,61,17,hey i will be late i at amk need to drink tea or coffe
0,28,6,lol enjoy role play much
0,152,32,messag some text miss sender name miss number miss sent date miss miss u a lot that y everyth is miss sent via
0,44,13,i wa gon na ask you lol but i think it at 7
0,152,37,wn u r hurt by d prsn who s close 2 u do fight wit dem coz somtim di fight save a relat bt be quiet leav nothin in a relat gud
0,51,17,ok i thk i got it then u wan me 2 come now or wat
0,65,19,i am liter in bed and have been up for like lt gt hour
0,31,6,is there ani train tomorrow
0,23,5,that mean get the door
0,49,14,they can tri they can get lost in fact tee hee
0,10,3,ok no prob
0,49,10,pleas leav thi topic sorri for tell that
0,63,23,but your brother transfer onli lt gt lt gt pa
0,103,26,i nt goin got somethin on unless they meetin 4 dinner lor haha i wonder who will go ti time
0,19,7,yup ü not comin
0,240,53,the guy at the car shop who wa flirt with me got my phone number from the paperwork and call and text me i nervou becaus of cours now he may have my address should i call hi boss and tell him know thi may get him fire
0,88,19,busi here tri to finish for new year i am look forward to final meet you
0,45,12,i dunno they close oredi not ü v ma fan
0,66,14,good morn my dear have a great amp success day
0,75,19,true dear i sat to pray even and felt i sm you in some time
1,146,26,free video camera phone with half price line rental for 12 mth and 500 cross ntwk min 100 txt call mobileupd8 08001950382 or
0,52,13,yo the game almost over want to go to walmart soon
0,175,40,hmmm and imagin after you come home from that have to rub my feet make me dinner and help me get readi for my date are you sure your readi for that kind of life
0,25,7,i leav my hous now
1,169,32,congratul in thi week competit draw u have won the prize to claim just call 09050002311 b4280703 t sm over 18 onli 150ppm
0,37,10,i need you to be in my strong arm
1,156,28,block breaker now come in delux format with new featur and great graphic from buy for just by repli get bbdelux and take the challeng
0,110,28,what up my own oga left my phone at home and just saw ur messag hope you are good have a great weekend
0,78,20,hmm bad news hype park plaza 700 studio taken onli left 2 900
0,21,7,i sent ü my part
0,50,11,how long ha it been sinc you scream princess
0,54,15,i love u 2 my littl poci bell i am sorri but i love u
0,81,16,wyli updat my weed dealer carlo went to freedom and had a class with lunsford
0,51,14,surli ill give it to you while come to review
1,150,23,congratul ur award 500 of cd voucher or 125gift guarante free entri 2 100 wkli draw txt music to 87066 tnc
0,42,14,k k where are you how did you perform
1,138,27,let you send free anonym and mask messag im send thi messag from there do you see the potenti for abus
0,63,15,dunno leh cant rememb mayb lor so wat time r we meet tmr
0,17,4,yup bath liao
0,13,5,ok c ya
0,77,21,huh so slow i tot u reach long ago liao u 2 more day onli i 4 more leh
0,55,12,moji just inform me that you save our live thank
0,32,11,i feel like john lennon
0,39,15,will come out lt gt min
0,43,10,sorri that wa my uncl keep in touch
0,53,13,haha better late than ever ani way i could swing by
0,37,8,super da good replac for murali
0,66,19,i can probabl come by everybodi done around lt gt right
0,84,20,c movi is juz last minut decis mah juz watch 2 lar but i tot ü not interest
0,160,37,doc prescrib me morphin caus the other pain med are enough wait for my mom to bring it that med should kick in fast so i gon na tri to be on later
0,27,8,i reach home in 5 min
0,64,11,hhahhaahahah rofl wtf nig wa leonardo in your room or someth
0,147,46,squeeeeez thi is christma hug if u lik my frndshp den hug me back if u get 3 u r cute 6 u r luvd 9 u r so lucki none peopl hate u
0,28,7,right on brah see you later
1,132,26,u have a secret admir who is look 2 make contact with out who they r reveal who think ur so on 09058094565
0,25,7,tell her i said eat shit
0,7,6,
0,27,7,hi bday real is in april
0,42,10,by monday next week give me the full gist
0,81,21,dun b sad it over dun thk abt it alreadi concentr on ur other paper k
1,159,33,summer final here fanci a chat or flirt with sexi singl in yr area to get match up just repli summer now free 2 join optout txt stop help08714742804
1,153,31,urgent your mobil no 077xxx won a bonu caller prize on thi is the 2nd attempt to reach you call 09066362206 asap box97n7qp 150ppm
0,71,20,oop am at my mum in somerset bit far back tomo see you soon x
0,40,10,k k from tomorrow onward start ah
0,143,32,everi king wa onc a cri babi and everi great build wa onc a map not imprtant where u r today but where u wil reach tomorw gud ni8
0,85,19,ye amma life take lot of turn you can onli sit and tri to hold the steer
0,40,10,thi is all just creepi and crazi to me
1,128,20,your 2004 account for 07xxxxxxxxx show 786 unredeem point to claim call 08719181259 identifi code xxxxx expir
0,32,9,custom place i wil cal u sir
0,39,5,network technic support associ
0,33,9,can u get pic msg to your phone
0,90,24,i think i m wait for the same bu inform me when you get there if you ever get there
0,129,32,hello my boytoy geeee i miss you alreadi and i just woke up i wish you were here in bed with me cuddl me i love you
1,161,31,urgent thi is the 2nd attempt to contact u u have won call 09071512433 b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
1,157,31,had your mobil 10 mth updat to latest orang phone for free save with free call text ye for a callback orno to opt out
0,45,11,not from thi campu are you in the librari
0,34,7,so do you have samu shoulder yet
0,39,8,lol alright i wa thinkin that too haha
0,35,9,it mean u could not keep ur word
0,56,11,but you were togeth so you should be thinkin about him
0,18,6,wat r u do now
0,51,11,i will take care of financi will help
0,57,12,haha figur well i found the piec and priscilla bowl
0,162,28,macha dont feel can assum your me one even with me and i have some wonder plan for both of life begin me anytim
0,37,7,doe uncl timi help in clear car
0,46,10,no did you multimedia messag them or
0,87,22,leav it wif me lar ü wan to carri meh so heavi is da num 98321561 familiar to ü
0,237,53,you alreadi got a flaki parent suppos to be the child job to support the parent not until they the ride age anyway i suppos to be there to support you and now i hurt you unintent but hurt nonetheless
0,38,10,y bishan lei i tot ü say lavend
0,34,8,dear good morn now onli i am up
0,75,17,come by our room at some point so we can iron out the plan for thi weekend
0,43,10,mmm so yummi babe nice jolt to the suzi
0,106,25,i had a good time too it nice to do someth a bit differ with my weekend for a chang see ya soon
0,25,5,ani other special
0,119,23,cha quiteamuz babe probpop in cu satthen hunni 4brekki love jen xxx psxtra lrg portion 4 me pleas
0,30,8,do you want bold 2 or bb torch
0,78,21,oh realli perform write a paper go to a movi and be home by midnight huh
0,45,15,lt gt am i think should say on syllabu
0,73,23,did u turn on the heater the heater wa on and set to lt gt degre
0,45,13,i love your ass do you enjoy doggi style
0,42,9,goodnight da thangam i realli miss u dear
0,83,18,i not smoke while peopl use wyli smoke too much to justifi ruin my shit
0,63,13,you best watch what you say caus i get drunk as a motherfuck
0,134,26,anyway serious hit me up when you back becaus otherwis i have to light up with armand and he alway ha shit is vomit
0,54,12,well if i that desper i just call armand again
0,58,14,k i might come by tonight then if my class let out earli
0,53,12,have left yet so probabl gon na be here til dinner
0,51,12,hello good week fanci a drink or someth later
0,72,17,did u find a sitter for kaitlyn i wa sick and slept all day yesterday
0,43,13,no let me do the math your not good at it
0,53,14,aight sound good when do you want me to come down
1,149,33,you wo believ it but it true it incred txt repli g now to learn truli amaz thing that will blow your mind from o2fwd onli
0,84,20,haha dont be angri with yourself take it as a practic for the real thing
0,26,7,when you get free call me
0,38,9,ü predict wat time ü finish buy
0,175,40,am on a train back from northampton so i afraid not i stay skyve off today ho ho will be around wednesday though do you fanci the comedi club thi week by the way
0,40,10,i did one slice and one breadstick lol
1,157,31,valentin day special win over in our quiz and take your partner on the trip of a lifetim send go to 83600 now rcvd
1,157,34,freemsg our record indic you may be entitl to 3750 pound for the accid you had to claim for free repli with ye to thi msg to opt out text stop
0,27,8,ye but they said it
1,146,27,urgent 09066649731from landlin your complimentari 4 ibiza holiday or cash await collect sae t cs po box 434 sk3 8wp 150ppm
